man climbing a snowy mountain .,2
man skiing in the mountains,2
mountaineer is ascending a snow covered trail whilst attached to a rope .,0
person in a blue hat climbing up a snow covered mountain .,8
man is standing on top of a mountain gazing at the sunset .,8
man is standing on top of a rock or mountain watching the sunset .,8
man 's sillouhette at sunset .,2
man standing in the mountains watching a sunset .,2
man stands on a hill at dusk .,7
brown dogs are playing with a red ball .,2
brown dogs fight over a red ball while playing in the grass .,2
brown dogs run over the grass carrying a red toy .,2
daschunds play with a red ball,2
little wiener dogs are running on the grass carrying a red ball between them .,8
curly haired dog tries to bite another dog wearing a green and orange collar .,0
brown dog is bearing its teeth at another brown dog with a green collar in a park .,2
brown dogs playing .,2
dogs , one with its mouth open .,2
golden dogs playing with one another,2
woman in a green wig hula-hoops in front of a crowd .,2
woman with green hair hula-hoops in a flowered orange top .,0
woman with green hair hula hoops before a crowd .,8
woman with green hair is hula hooping .,8
girl with green hair and a green glove is swinging a hula hoop .,8
boy plays on a green swing .,2
small boy in a swing .,2
small child smiles while swinging inside a green playground toy .,2
young boy smiles as he rides the swing .,9
young child swinging on a green swing .,2
black and white dog has pinned a brown dog to the ground in front of a wishing well .,0
white dog is trying to play with a brown dog .,2
white spotted dog plays with a brown dog on the green grass .,2
dogs play together on the grass in front of a small stone well .,0
dogs wrestling on a green lawn .,0
girl in a purple shirt feeding ducks,2
girl wearing purple lean over the edge to reach for the ducks .,7
little girl dressed in a pink shirt , blue shorts and a pink hair ribbon feeding ducks that are swimming in water .,0
little girl leans over the side of a wall to feed ducks in the water .,2
girl feeds the ducks .,2
boy dressed in an orange shirt and a helmet is riding a dirt bike in the woods .,9
boy wearing a helmet on a bicycle in a wooded area .,2
boy with a helmet mountain bikes through the woods .,2
child is posing on his mountain bike , and wearing a helmet .,9
boy bicyclist on path in the woods .,2
girls play outside with chalk .,2
little girls are sitting on pavement playing a game with candy .,0
little girls play with sidewalk chalk .,7
little girls sit in front of the flower garden , playing with chalk .,9
young girls sitting on a sidewalk coloring on it with chalk,8
dog is running through a lake towards some trees .,9
dog running into a pond to fetch something .,2
dog swimming in a pond .,2
animal is attempting to cross the river .,2
unknown animal or person is swimming in a natural lake setting .,8
girl climbing a tree .,2
little blond girl with a pink coat hides in a tree .,2
little blond haired girls peers at the camera through the leaves on the tree that she sits on .,0
young girl looking down through some leaves from atop a tree .,9
young girl happily plays in the tree .,0
civil war reenactment with cannon teams firing cannons .,0
Group of men firing an old fashion cannon .,0
recreation of some battle .,2
men participating in a civil war reenactment,9
reenactors fire a cannon .,2
child holding up a sign with a skull and crossbones .,8
child wearing a pirates costume holds up a skull and crossbones sign .,0
little boy dressed as a pirate holding up a skull and crossbones 's flag,0
little boy dressed as a pirate is holding up the skull pirate flag .,0
young boy dressed like a pirate is holding a sign with a skull and crossbones on it .,8
dancer in a dancing pose on the street , audience in the backgound .,9
female performer is barefoot and performing in front of a crowd .,9
woman in a tank top and capri pants costume taking a bow in the street .,0
woman with beads around her neck is performing a dance as part of a parade .,0
street entertainer with horns doing a curtsey .,7
dark haired woman in black and gold walking through a street festival .,8
possible woman dressed as a belly dancer holds out a cloth with beads on it .,7
woman in a parade is wearing a black sequined costume .,9
woman is wearing black with gold sequins and spangles .,2
woman with black hair and a weird outfit on .,2
person in a dress and a pink feathered hat rides a unicycle in a parade .,2
person is riding a unicycle on the street with many other people around .,2
person wearing a black and pink outfit and hat riding atop a unicycle down the street .,0
woman wearing black and pink and large , feathered hat rides a bike in a parade .,9
woman in a black dress and hat rides a unicycle in front of a crowd .,2
black policeman is smiling at a larger woman,2
policeman grins at a woman wearing beads on a crowded street,0
policeman hugging a woman on the street .,2
police officer has his arm around a woman on the street .,0
woman chats with a smiling police officer .,2
group of people gathering around a bag of groceries .,9
look at a statue of a woman carrying a grocery bag .,2
standing next to the statue of an old woman holding full paper bags .,9
looking in an old woman 's grocery paper bag .,7
woman is holding a grocery bag as several children look into it .,8
girl is running towards a field of tall flowers .,9
woman in tight jeans and a long-sleeved top in front of a line of yellow flowers and a slightly cloudy skyline .,0
woman with long hair walking through a meadow,2
walking in field with yellow flowers,9
with long hair walking in a field of grass and goldenrod .,8
girl is hugging another girl in front of an American flag .,9
girls hugging in front of a giant American flag .,9
girls in front of large american flag,7
young girls are hugging in front of an american flag .,9
young girls hug in front of the American flag,7
woman in a brown jacket is standing on a rock with a forested background .,0
woman posing near a cliff,9
woman standing in front of trees and smiling .,2
woman stands on a mountain overlooking a rolling field of trees underneath a blue sky .,0
person poses for a picture on a cliff overlooking a valley .,9
little girl smiles as she wears a white bowl on the top of her head .,0
smiling blonde girl with a red striped shirt is sitting in a chair at a table with a white porcelain bowl on her head .,0
smiling young girl sitting at a table has an upturned bowl on her head .,8
young girl in a striped shirt wears a bowl on her head .,8
young girl sitting at a table with a bowl on her head,8
black and white dog jumping into the air .,2
black and white dog jumping to catch a ball .,2
dog jumping high into the air in the country .,9
dog jumping in the shade of trees .,2
dog jumps high , with its mouth open .,0
child in a green hat swings on monkey bars at a blue playground .,9
child playing on a playground play set .,2
child swinging on a playground play set .,2
little boy is climbing on the monkey bars at a playground .,9
playing at a park jungle gym .,2
child is playing on the beach splashing water everywhere .,9
child is splashing in the surf .,9
girl plays on the shore at the beach .,2
girl splashing in a wave at the beach .,2
young child is splashed by the ocean 's waves while she plays on the beach .,0
man in a blue swimsuit jumps from a cliff into the water while another man watches .,8
man jumping off of rocks into a pool of water .,2
boy in orange shorts standing on a rock cliff over water , while the other boy in black shorts jumps off into the water .,0
males on a cliff edge and one is jumping into the water,9
males on a rock over water , one in midair jumping into the water .,0
group of little girls perform a recital onstage dressed in all white .,9
girls in white tutus stand and pose onstage .,2
of ballerinas in white tutus get ready to dance,9
little ballerinas are all wearing white bows , dresses and leggings .,9
girl ballerinas in white tutus on a stage .,2
boy in a black shirt has thrown a snowball that has left a trail of snow behind it in the air .,0
boy in dark clothing near a fountain water spout .,8
boy is sprayed by water .,2
boy throws an object in front of a glass building .,8
young man dances by a fountain .,2
black and white dog jumping out of the water and a brown dog shaking off .,8
brown dog and a black and white dog stand beside a hole in the dirt .,0
three legged black and white dog running behind a brown dog with a red bandanna .,0
dogs are shaking themselves dry on the path next to the water .,2
dogs are shaking water off .,2
large woman with a pink feather boa strolls down the sidewalk .,7
woman in a blue dress , a cowboy hat , and a pink boa walks down the street .,0
woman in a pink scarf walking down the street .,2
woman with a pink boa walks down a sidewalk .,8
woman has a pink , feathery scarf .,2
fishers walk over rocks toward water , lake and cloudy sky in background .,7
people are standing on rocks near a body of water .,2
people are walking on rocks towards a lake .,2
people stand with fishing poles on the rocks near the water .,0
people walking along rocks , going to go fish,2
pink ball is being held up before three dogs on a beach .,0
dogs look as a human holds a pink ball on the beach .,9
dogs on a beach looking at a red ball in someones hand,8
dogs stare at a red ball at the beach .,2
dogs stare curiously at a chewed up toy,2
grocery store employees talk at a checkstand .,2
people are working at a coffee shop,2
workers at a grocery store .,2
workers at a grocery store observing something out of camera range .,8
workers in a store are wearing aprons .,2
two boys are playing with fake swords .,7
boys fighting with rattan sticks shaped like swords , one standing the other kneeling .,9
boys play swords in the grass with rods .,7
boys play with large sticks in the yard .,2
young boys are swinging stick swords at each other in the grass .,7
cyclist on a neon yellow bike is airborne .,9
motorcyclist is attempting a jump with another motorcyclist nearby as well as onlookers .,0
person in a red , white and blue jumpsuit flying through the air on a yellow motorcycle .,2
person in midair on a yellow motorcycle .,2
person on a yellow dirt bike is taking a jump .,0
man is riding a tiny motorcycle through a busy market .,2
man on a bike is seen among a crowd of people at an outdoor event .,0
man rides a very small bicycle in a small town fair .,9
man riding a red motorbike near a large crowd of people by some tents .,9
people at a gathering .,2
little girl in a white sundress smiles and slides down a blue slide .,2
little girl on a blue slide at a playground .,2
small girl wearing a white and multi-print dress sitting at the bottom of a slide .,2
young girl is at the bottom of a slide .,2
girl in the white dress is going down the blue slide,2
man and a big , brown dog are playing tug-of-war with a toy outside .,2
man and a dog are playing tug of war .,2
man and a dog tussle over a toy in a grassy yard .,2
man and his dog play tug of war with a rope .,0
man playing with his dog .,2
brown dog and a white dog are running across a stony hillock .,2
brown and white dogs , one a boxer and the other a terrier , play on a rock covered hill with a blue sky and powdery clouds in the background .,0
brown and white dogs run on rocks , sky in background .,9
dogs are running along a rocky hill .,2
dogs run next to each other across rough terrain .,7
girl in a tree .,2
girl in a tree smiles .,2
little brown haired girl up in a tree .,2
smiling girl has climbed a tree .,2
girl with long , dark hair , in a tree .,0
big dog sniffs a little dog .,2
dog sits back on his hind legs and another dog stoops down .,8
large black and white dog is licking a smaller white and black dog who is growling .,0
smaller puppy playfully nips at a larger dog .,9
black and white dogs are playing together outside .,9
girl prepares herself for the swim meet .,0
young girl wearing a bathing suit and goggles sits and waits .,7
young swimmer sits in a bathing suit and waits for the next race .,0
sits wearing swim gear .,2
girl in a competitive swimming outfit .,2
close shot of a young swimmer sitting on the edge of a pool in front of others .,8
swimmer with goggles on looking towards something out of view .,7
young girl dressed in swimwear and goggles,2
young girl in her swimsuit is getting ready to compete .,9
swimmer is wearing goggles and looking into the distance .,2
girl in a bathing suit , swim cap and goggles .,7
girl wearing a swim cap and goggles on her head at a swim meet,0
young female wearing a swimsuit , goggles , and swimming cap looking in front of her with an open mouth .,0
young girl is wearing a blue patterned swimsuit , a black and yellow swim cap and has blue swim goggles on her head .,0
young girl sitting in swimming gear,2
baby is in an activity chair in a child 's playroom .,2
baby is in an bouncy seat with toys surrounding him .,7
baby playing in a toy,2
smiling baby is sitting in a white baby bouncer surrounded by toys .,8
and laughing baby in a walker with fire engine airplane mobile and other toys on the floor,0
dog jumps to catch a red ball outside .,2
small shaggy dog plays with a red ball on the grass .,2
Yorkie trying to catch a red toy .,2
dog is jumping up to catch a red ball in its mouth .,2
dog jumps up to catch the red ball .,2
black and brown dog with a red ball overhead plays in the grass .,2
little dog is looking at a red ball .,2
little furry dog playing with a red ball in a forest,2
small dog tries to catch a red ball .,0
tiny dog is about to jump in the air to catch a red ball .,2
little dog is attempting to catch a red ball .,2
small black and brown long haired dog prepares to catch a red ball in the grass .,2
small dog is about to catch a red ball while in the grass .,2
small dog tries to catch a red ball .,0
catching red ball in a field .,2
brown and black dog running to fetch a red ball .,2
dog and a red ball in the air .,2
small dog is running behind a red ball thrown towards bushes .,0
small dog plays on the green grass .,2
small dog runs after a red ball , though a leafy outdoor area .,0
child does a karate kick and jumps from a red couch .,9
child is performing a jump kick pose in midair over a red couch .,2
boy doing a flying kick in a lited room with shadows .,9
boy is bouncing on the red couch .,2
boy leaps of his bed with a karate kick .,7
baby and a toddler are smiling whilst playing in a nursery .,7
baby in a bouncy seat and a standing boy surrounded by toys .,9
baby in a walker and an older child nearby .,8
young boy and his baby brother get excited about picture taking .,0
little boys are smiling and laughing while one is standing and one is in a bouncy seat .,0
girl is stretched out in shallow water,9
girl wearing a red and multi-colored bikini is laying on her back in shallow water .,0
little girl in a red swimsuit is laying on her back in shallow water .,0
young girl is lying in the sand , while ocean water is surrounding her .,0
wearing a bikini lying on her back in a shallow pool of clear blue water .,8
black and white dog jumping in the air to catch a Frisbee,2
black and white dog jumping in a yard .,2
black dog jumps for a Frisbee in a backyard with a white fence .,8
dog catches a flying disk in a yard with a tree .,0
jumping dog in motion .,2
boy in a green wetsuit takes his turn in a water sprinkler and a group of others wait .,7
group of children play in a sprinkler outside .,7
are taking turns running through a water sprinkler .,2
kids run and play in the sprinklers .,8
boy takes his turn through the sprinkler and jumps with joy .,0
child does a handstand in a pool .,2
child stands upside down in a pool .,2
child that is doing a handstand in the swimming pool has her legs sticking out of the water .,0
woman is diving into a swimming pool .,2
young girl is doing a handstand in a pool .,2
small black dog is playing tug of war with a large brown dog wearing a yellow triangle .,0
small dog playing tug with a larger dog,2
dogs , one bigger than the other , are playing tug of war .,0
dogs play tug of war .,2
dogs tug at the same item while wearing training gear .,0
black dogs are bearing their teeth beside a white couch .,2
black dogs are fighting in front of a tan sofa .,9
black dogs fight with each other , with their teeth bared , in a plush carpeted room .,7
black dogs play or fight together .,8
large black dogs are snarling at each other .,2
blue-robed and hooded figure is walking past occupied tables in an upper-class room .,0
figure in blue robes walks around in a hotel lobby .,0
person dressed in a blue hooded cloak with several people in the background .,8
person in a scary gray robe .,2
man dressed in a blue wizard 's outfit is walking through a building .,7
boy holding a cookie and wearing a red hat is looking at the camera .,8
boy in a red baseball cap eats a Ritz cracker and has a big pink cup of juice,0
little boy wearing a red hat with an Ritz cracker in his hand .,8
small boy with a red ball cap holding a cracker with a pink cup nearby .,8
small boy in the red hat has a cracker .,2
family waits next to some portable toilets in the city .,2
few people standing around five orange port-a-potties which are placed in the middle of a city .,0
near 5 orange outdoor toilets in a city,2
standing by a row of orange portable toilets .,2
people stand by a group of 5 orange portable bathrooms .,0
black dog is happily running through the grass .,7
black dog running toward the camera .,2
black dog runs with its tongue out .,2
dark dog with its tongue hanging out runs through the grass .,0
dog plays in the grass .,2
brown dog leaping from a dock into the water .,8
dog is distance jumping into a pool of water while spectators are watching .,9
tan dog leaps into the water .,7
leaps into pool marked for distance , man and woman watch in background .,0
people watch a dog run along a blue cloth with numbers on it .,7
brown dog is running through a brown field .,2
brown dog is running through the field .,2
brown dog with a collar runs in the dead grass with his tongue hanging out to the side .,0
brown dog with his tongue wagging as he runs through a field,2
dog running in the grass .,2
boy in a red hooded-coat is riding a pool broom like a horse in an empty pool .,9
little boy wearing a raincoat plays with a mop .,2
little kid in a red jacket riding a broom like a horse .,2
in raincoat straddle stick outside .,2
child in raingear is dragging a broom through a puddle .,8
closeup of a brown dog in front of a building .,2
dog in the grass in front of a building .,2
dog lies in the grass next to a mansion .,2
little dog on a field in front of a building ; taken from the dog 's perspective .,9
small brown dog stands in the grass next to an ornate building .,9
boy does a flip while another boy stands on the Matt .,2
boy standing on a red mat with a person upside down in the background .,2
child does a flip behind a small boy .,2
young boy is standing near another doing a back flip .,2
kids playing on mats .,2
man balances a ball on a Japanese umbrella .,2
man balances a ball on top of an umbrella .,2
man balances a ball with a pink umbrella while people watch .,9
man holding up a bright pink umbrella on a city street .,8
man is balancing a red ball on top of a pink umbrella in a city street .,9
boy with a broken arm is resting in a bed .,9
boy with a broken arm is sleeping .,9
boy with his arm wrapped in an ACE bandage rests in a bed .,0
kid with a broken arm asleep in his bed,7
in blue shirt with eye closed and left arm wrapped with ace bandage and propped on a white pillow .,0
group of people are sitting around a campfire at night .,2
group of people sitting on the grass by a fire at nighttime .,2
group of young people are sitting around a fire pit .,2
enjoy a campfire .,2
people sitting around a campfire,2
group of people stand at the edge of a cliff over the ocean .,7
group of three boy scouts rest on a bluff overlooking the ocean .,7
men stand on a cliff overlooking a lake .,9
scouts are on top of a cliff overlooking the ocean .,7
men are sitting on a rock near the ocean with another man standing nearby .,7
man in a bathing suit stands near a yellow kayak .,2
man in swimming trunks walking down to his belongings that are piled on a yellow canoe .,0
man in swimming trunks walking toward bright yellow and orange kayaks .,7
shirtless man walks toward a yellow kayak .,2
prepares to take a kayak ride .,2
black and brown dog running across the grass .,2
black and brown dog runs in the grass while hanging its tongue out .,7
black dog runs on green grass towards the camera .,2
brown and black dog on the grass,2
German shepherd runs happily in the park .,7
climbers on rocks near waterfall .,2
men climb a natural waterfall rock face .,2
men in matching outfits climb a rock wall next to a waterfall .,9
people are climbing rocks near a small waterfall .,2
people rock climbing in matching clothes beside a small waterfall .,8
young child raises her arms while jumping on a yellow blow-up toy .,0
in light colored clothing standing with arms extended outward .,2
jump in bouncy gym .,2
girls playing inside a jumper house .,2
little girls play in a yellow inflatable house .,2
baby is dressed up in pink gear and staring while an adult holds her steady .,0
small baby wearing sunglasses sits on an adult 's lap .,7
woman holds a fat baby with sunglasses and a denim hat .,7
woman is holding onto a baby wearing who is wearing sunglasses .,7
baby in a blue jean hat and sunglasses looks at the camera while being held .,7
woman watching two kids playing at a pool .,2
young girl jumping into a pool while another stands on the side with an innertube .,2
young girl jumps feet first into a swimming pool while another little girl and woman watch .,0
little girls play at their family 's backyard swimming pool while a woman looks on .,0
little girls play by a hotel pool .,2
black dog stands on a rock , green fields behind him .,7
black dog with white paws is climbing over a rock .,2
black dog with white paws stands on a large rock in a field .,7
dog with its two front paws on a rock in a field .,8
black dog is climbing on a rock .,2
child in a straw hat stands on stones at a beach .,0
kid wearing a hat and wet pants stands on a rock at the beach .,7
small child wearing a hat is playing on rocks at the edge of a body of water .,8
wearing a hat steps on rocks on shore , water in background .,2
with straw hat covering face and head standing on a rock in front of the ocean wearing red sandals .,0
boy in a swimming pool .,2
boy is being splashed in a swimming pool .,2
boy is standing in a pool getting splashed with water .,9
little boy in a swimming pool .,2
young boy with a necklace on in the water .,2
man crouches down to take a picture .,2
man crouching and holding a camera .,2
man is squatting in brush to take a photograph .,7
cameraman is squatting among the rocks with his viewfinder to his eye .,0
man is in camouflage clothing , in a wilderness area , aiming a camera .,0
little girl plays with the tire swing at the playground .,0
young girl at a park is jumping off a tire swing while it is swinging into the air .,0
young girl swinging off a tire swing,0
in red outfit jumping out of tire swing,0
girl in red dress plays on outdoor tire swing .,0
kite surfer is doing a flip over the waves .,2
man jumps over a wave on his surfboard .,2
person on a parasail jumps off a wave .,2
silver craft rides the waves .,7
windsurfer angles over a wave .,2
boy jumping in the air on the beach .,2
boy with swimming trunks and goggles jumping on the sand by the beach,7
kid with sunglasses in jumping on the beach .,7
young boy jumping in the air at the beach .,2
in swim trunks jumping on beach,2
adult and three children walk along the beach .,7
woman and three children walk on the beach in a line .,7
woman is walking along the beach with three children following behind her .,7
woman walks along the beach as three children follow her in a line .,7
boys follow their mother on the beach .,2
dogs play in the grass .,2
small white dogs playing on short grass .,2
white dogs are playing on the grass .,2
white dogs play in the grass .,2
white dogs play on the green grass .,2
wet brown dog is jumping into the air to try and catch a basketball with his mouth .,0
wet brown dog is playing with a white ball .,2
wet brown dog jumps up to get a white basketball .,0
wet dog chasing a white ball,2
wet dog leaped toward the basketball .,2
group of children from many races are standing in the fountain of a busy plaza .,8
play in fountains that spray water from the ground .,7
running through fountains of water in the midst of crowd .,2
kids are playing in a water fountain in front of lots of people .,8
children are playing in water fountains .,2
group of children run a footrace in the snow .,8
group of young boys race on a snowy day .,0
kids racing in the snow .,2
children are running in the snow with fences in the background .,7
young runners are racing through the snow .,2
dog has jumped in the air to catch a tennis ball .,2
small brown dog jumping up to catch a tennis ball .,2
small brown dog jumps and catches a tennis ball,2
small dog jumping with a ball in its mouth .,2
dog catches a tennis ball in its mouth indoors .,2
man in a wetsuit with a surfboard walks along a beach,9
person in a wetsuit is carrying a surfboard into the ocean .,7
Person with white and black suit board waking into the waves .,9
surfer in a black wetsuit carrying a surfboard into the waves .,9
surfer in a dark wet-suit carries a white surfboard towards the ocean .,7
naked baby and toddler are playing with red fingerpaints .,9
naked baby and toddler on the floor covered in paint , the toddler putting her hands on the baby 's head .,0
naked baby and toddler smear each other in paint .,9
naked toddler is covering a naked baby with paint .,0
naked young children smear each other with red paint .,9
girl in an orange tank top stands outside a cafe .,8
girl standing outside of a clothing shop,2
woman stands near chairs and tables , outside a store .,2
woman stands outside near a dress shop .,7
is a sidewalk with a rack of dresses and a girl in jeans and a red shirt .,9
brown and white dog is running on the grass .,2
brown and white dog is walking through a grassy field .,2
brown and white dog running with his tongue hanging out .,2
closeup of a brown dog with his tongue out .,2
puppy plays in a field .,2
man is sitting by a large plant waiting to shine a customer 's shoes .,7
man sites on a bench waiting to shoe shine .,9
shoe-shine man sits on his stool in front of an empty seat .,9
shoe shiner waits for customers .,9
shoe shiner waits for customers .,9
boy lays on top of a girl in a field .,2
girl and a boy in a park kissing in the grass on a sunny day,0
young boy and girl cuddle in a grassy field .,2
in black shirt lying on top of person in red shirt in the grass .,8
people are laying down and kissing on a grassy lawn .,0
child at a party swings a bat at a pinata , encouraged by a father .,0
little boy in an orange collared shirt is swinging a baseball bat .,8
little boy in a red shirt is swinging at a pinata .,7
little boy in orange hit the pinata as a man stands behind him .,7
small boy in an orange shirt gets some help from an adult while swinging at a pinata .,0
boy stands in the road wearing a big red hat .,2
boy wearing a red hat is standing in the middle of the road .,2
little child stands in the middle of the street wearing a large red hat while people sit on the grass .,8
small boy wearing a red hat is standing in a street .,2
small child with a funny red hat stands in the road .,8
boy waves around a sparkler .,2
child in a red shirt plays with fireworks .,2
child spins a sparkler leaving a light trail .,2
little boy is holding a lit sparkler in the backyard .,8
young boy is twisting a sparkler around in the air .,8
blond woman wearing an apron standing in front of a bar with several empty wine glasses,7
woman in a black apron is standing in front of a mirror .,0
woman in uniform rests against a bar .,7
woman stands alone in the restaurant,7
waitress in standing in front of the bar at a restaurant .,8
dog coming out of a large yellow tube .,2
little brown and white dog emerges from a yellow collapsable toy tunnel onto the lawn .,0
small dog in front of a yellow tube on grass .,2
small white dog walks through a yellow tube .,2
white dog emerges from a yellow tube on an obstacle course .,0
young girl has on rollerblades and looks ready to give it a try .,9
young girl on Rollerblades .,2
young girl with rollerblades and green foliage in the background .,2
girl is wearing a blue striped shirt and Rollerblades .,2
young girl is rollerblading outside near green bushes .,2
little white dog runs out of a yellow tube while a man runs along clapping .,0
small dog runs through an obstacle course .,2
small white dog runs .,2
dog running through an obstacle course .,2
show dog just ran through an orange flexible tube .,2
brown dog with very floppy ears runs through a field of emerald grass .,9
fluffy dog in grass .,2
spaniel runs through the grass .,7
and white dog runs at camera over grass .,2
dog has his tongue sticking out and walking in the grass .,7
boy holds two sparklers .,9
boy plays with sparklers at night .,9
child holds sparklers in the dark .,9
little boy holds fire sprinklers out in front of him .,0
small boy holding two fireworks sparklers .,8
man in a white shirt is on his cellphone by the gate .,7
man stands outside of a doorway on his cellphone .,8
man wearing a white shirt is standing in a doorway surrounded by green bars , and his holding a cellphone up to his right ear .,0
in white shirt talking on phone,2
is talking on mobile , standing in a doorway .,9
boy runs near some steps .,2
little boy is running on some concrete steps .,2
young boy in a green shirt and green sweat pants running on a concrete floor .,0
young boy runs down a cement stairway .,2
small boy is running and smiling .,2
boy being pulled on a shovel .,2
happy child play in the scoop of a shovel by a chair in a grassy backyard .,8
little boy in red flowered shorts is sitting on a shovel .,0
little boy smiling and riding in a shovel .,2
boy in red shorts with blue flowers sitting on shovel in the grass near a tan chair .,8
girl wets her head in a white bucket .,2
little girl dips her hair into a bucket filled with water .,0
little girl has dunked her head in a bowl of water .,8
little girl in a dress lifts her soaked head from a bucket .,8
young girl lifting her wet hair out of a white bucket,0
boy tries to throw water on another person with his water bottle .,0
boy wearing a red shirt is splashing water on a woman 's legs .,8
boy with a bottle plays with an older girl .,2
young boy splashing an older person with a bottle of water,2
laughing boy holds a water bottle while a lady with wet pants walks nearby .,0
child is squirted with water while older people sit and watch .,9
child surrounded by adults in lawn chairs being splashed out of a bottle of water .,0
group of older women watch a little boy laugh as he gets squirted with water outside .,9
young boy smiling with people looking in his direction and a bottle to his left,0
family enjoys an afternoon at the park in the shade .,8
adult and a child hold hands as they walk up a grassy hill .,0
woman and child are holding hands walking up a grassy hill on a fair day .,0
woman and child walking uphill,2
woman and young girl climbing a grassy hill .,2
woman with her sweatshirt tied around her waist holding hands with a young girl in a green shirt as they walk up a grassy hill .,0
brown and black Yorkie is playing with a red ball .,2
dog is staring at a red ball coming towards him .,2
small black and tan dog jumps to get a red ball .,8
small dog trying to catch a red ball outside,2
black and brown dog playing with a red ball in the grass .,2
man with a baseball cap and shiny sunglasses looks down while another bald man looks down .,0
in denim cap and sunglasses amid a crowd .,2
in denim hat wearing dark sunglasses .,2
men in sunglasses look at something in front of them .,7
men wearing sunglasses .,2
girl makes an arc of water with her hair in a pool .,0
young girl doing a back flip in the water .,2
girl is leaning back and splashing water with her hair .,8
girl is taking her hair out of the water .,2
streaming from a young woman in a swimming pool flipping her wet hair backwards .,0
children in a yard wearing sunglasses , with a play structure behind them .,0
children in orange sunglasses .,2
children wearing sunglasses sit outside of a plastic tent .,7
little girls sitting in the grass wearing sunglasses .,2
young children wearing sunglasses,7
seated woman with short hair and a camera throws a Frisbee to a brown dog .,0
woman is throwing a red Frisbee toward a brown dog .,2
woman who is sitting in a field listening to music throws a frisbree for her brown dog .,0
woman wearing the pink jacket has thrown a Frisbee for the dog to catch .,9
with camera is throwing a Frisbee for her brown dog to catch .,2
dogs are playing in the water .,2
dogs in different shades of brown are playing in the water .,2
dogs playing in the green water .,2
dogs play in water .,2
dogs play together in the water .,9
large man in a leather costume plays a big drum beside a little boy playing a little drum .,0
man and a little boy beating drums .,2
man plays a drum and a little boy hits his own , little drum .,0
man with the big drum is marching next to a boy with a small drum .,0
small child bangs his drum whil looking at an older man doing the same .,7
child at the top of a fake rock wall .,2
child climbs a rock wall .,2
child wearing a green shirt is bungee climbing .,9
young boy in a green shirt is strapped in a harness climbing a rock wall .,2
young boy is rock climbing while suspended in a harness .,9
smiling woman punching a dog .,2
tan dog licks a girls hand while laying down .,8
woman dressed in green is playing with her tan dog .,2
girl with the green scarf and the white dog appear to be playing .,0
light brown dog with white spots is nibbling on the girls hand .,2
girl wearing a blue dress is sliding down a tube slide .,2
little girl in a white top is inside a concrete tube .,2
little girl is sliding down a tunnel smiling .,9
little girl smiles as she slides down a tube on a sunny day .,0
young girl in inside a tunnel .,9
boy in a blue shirt .,2
little boy in a blue shirt looking at the camera , concrete in the background .,2
little boy walks around with a white t-shirt and black shorts outside .,0
small boy looking at the camera .,2
small boy is walking on a street lined with people .,7
child jumping from a slide into a pool .,2
girl goes down a yellow slide into a pool .,0
girl is jumping into a pool with two slides behind her .,2
little girl jumps from the yellow ladder into the swimming pool .,0
young girl in a blue bathing suit jumps off of a yellow slide into the water .,8
baby lays next to a big brown dog on a palid bed cover .,8
large dog lays next to a small baby with a pacifier in its mouth .,8
with pacifier and brown dog lay together on the blanket .,8
baby with a pacifier in its mouth is laying next to a brown and black dog .,9
baby is lying on the floor next to the dog .,7
boy walks in a meadow near some trees .,2
little boy in a blue shirt is running through a forested green area .,0
little boy in shorts and t-shirt run in a field of grass towards some trees .,0
youg boy in a blue shirt walks through a park .,2
boy running in a grassy field towards a tree .,0
dog on the heels of a man .,2
little dog with a red ribbon on its head takes a walk .,8
small dog with a red ribbon on its head walks through the grass .,8
little dog walking on the grass has a red bow in its hair .,8
terrier walking in the grass .,2
child walking on rocks .,2
girl walking on rocks .,2
little girl in a white coat plays in a rock garden .,2
young girl walks across big rocks .,2
girl walking on rocks near grassy area beside building .,2
man belaying down a waterfall,2
man in a harness wearing a white hat climbing down a waterfall,8
man in a red shirt rappelling down a waterfall with a red rope .,0
man in red is climbing a waterfall with a red rope .,0
man in red is propelling down the waterfall .,9
group of people walking on a rocky ridge .,2
man and two boys are climbing on a rock in the park .,2
people climb on a large rock .,2
boys and a man holding a white hat climb on a rock with a lawn and shade trees visible in the background .,0
children and a man on a boulder .,2
bare chested smiling child plays in water .,2
child with shoulder-length brown hair is playing in water outdoors .,0
topless boy with long hair who is drenched in water , is flexing his muscles whilst smiling .,0
wet , smiling child without a shirt poses with arms raised .,9
young boy with long hair plays in the water .,2
lady in an orange dress rides a ride at the fair .,9
woman in an orange dress riding a carnival ride .,2
woman sits alone at a carnival in a lift .,2
woman wearing an orange dress makes a face while riding above the fair .,9
woman is wearing an orange dress riding on the ferris wheel .,9
boy and a girl go down a metal slide .,2
boy and girl going down a metal slide .,2
little girl and a little boy hold hands on a shiny slide .,9
children playing on a metal slide .,2
children slide down a slide .,2
dog stands shoulder deep in muddy water .,9
dog with white fur is moving through deep murky water .,9
light tan dog swimming through swampy water .,2
white dog is standing in mud up to its neck,8
white dog is wading in natural water with algae .,2
blonde child is being bitten on the nose by a little orange kitten .,0
cat bites a human 's nose .,2
orange striped kitten is biting a girl on the nose .,2
orange kitten biting the nose of a child .,2
striped kitten biting blonde girl on the nose,0
men are in a rocky mountain area .,2
